,,,,Left,Left,Left,Right,Right,Right,Left,Right,,,,,Left,Right,Left,Right,Left,Right,Left,Right,Left,Right,Left,Left,Left,Right,Right,Right,Left,Left,Left,Right,Right,Right,Left,Left,,Right,Right,,Left,Right,Left,Right,Left,Right,Left,Right,Left,Right,Left,Left,Left,Right,Right,Right,Coronal Pterica,,Sagittal Obelica,,Lambdoidal Asterica,,Interpalatine suture,,Zygomaticomaxilary suture,,Superior Topography,,,,Inferior Topography,,,,Superior Caracteristics,,,,Apical Caracteristics,,,,Inferior Caracteristics,,,,Inferior texture,,,,Superior Exostoses,,,,Inferior Exostoses,,,,Posterior Exostoses,,,,Topography,,,,Texture,,,,Superior Protuberance,,,,Ventral Margin,,,,Dorsal margin,,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Cranial sutures,,,Pubic symphysis,,,Auricular area,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,Corrected,,,Uncorrected,,,
Skeleton Number,Sex,sex,Age,Left Phase Suchey,Mean Age,SD,Right Phase Suchey,Mean Age,SD,Left 1-midlamdoid,Right 1-midlamdoid,2-lambda,3-obelion,4-anterior sagital,5-bregma,Left 6-midcoronal,Right 6-midcoronal,Left 7-pterion,Right 7-pterion,Left 8-sphenofrontal,Right 8-sphenofrontal,Left 9-inferior sphenotemporal,Right 9-inferior sphenotemporal,Left 10-superior sphenotemporal,Right 10-superior sphenotemporal,Score,Mean,SD,Score,Mean,SD,Score,Mean,SD,Score,Mean,SD,Left Phase,Age min,Age max,Right Phase,Age min,Age max,Left Transverse organization,Right Transverse organization,Left Surface texture,Right Surface texture,Left Microposity,Right Microposity,Left Macroporositty,Right Macroporositty,Left Apical changes,Right Apical changes,Composite score,SD,Mean age,Composite score,SD,Mean age,min,max,min,max,min,max,min,max,min,max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,Left-min,Left-max,Right-min,Right-max,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,L95%,Point est,U95%,
WLH 044,M,1,64,6,61.2,12.2,5,45.6,10.4,1,0,1,2,1,0,0,0,2,1,2,2,1,0,1,0,7,39.4,9.1,5,34.7,7.8,6,43.4,10.7,3,41.1,10,7,50,59,8,60,,5,5,5,5,3,3,1,3,2,3,16,66.71,11.88,19,72.25,12.73,3,4,3,4,1,2,3,3,3,4,2,3,3,3,3,3,3,3,4,4,5,5,4,4,5,5,4,4,5,5,2,2,3,3,3,4,3,4,2,2,2,2,1,2,2,2,5,6,5,5,3,3,3,4,4,4,4,4,6,7,6,6,4,5,4,5,50.5,70.4,90.1,58.7,80.4,103.6,22.4,42.9,106.2,35.6,63.9,105.4,68,95.7,110,49.5,67.5,85.9,55.7,75.5,96.3,19.7,49.5,110,37.9,66.7,106.4,59.4,84.4,110,49.5,67.5,85.9,55.7,75.5,96.3,19.7,49.5,110,37.9,66.7,106.4,59.4,84.4,110,60.7,78.2,90.8,58.7,80.4,103.6,22.4,42.9,106.2,35.6,63.9,105.4,68,95.7,110,58.1,75.7,89,55.7,75.5,96.3,19.7,49.5,110,37.9,66.7,106.4,59.4,84.4,110,58.1,75.7,89,55.7,75.5,96.3,19.7,49.5,110,37.9,66.7,106.4,59.4,84.4,110,53.2,73.8,94,62.8,85.2,110,50.8,69.8,88.8,58.1,78.8,100.9,50.8,69.8,88.8,58.1,78.8,100.9,63.5,80.1,92,62.8,85.2,110,60.3,77.5,90.2,58.1,78.8,100.9,60.3,77.5,90.2,58.1,78.8,100.9,
WLH 045,M,1,57,4,,,5,45.6,10.4,1,1,3,2,2,1,0,0,2,3,2,2,0,0,0,0,11,39.4,9.1,12,45.2,12.6,4,41.1,10,5,41.1,10,6,45,49,7,50,59,4,4,5,5,3,2,2,2,2,2,16,66.71,11.88,15,66.71,11.88,3,4,3,4,1,2,3,4,3,4,2,2,3,3,2,2,3,3,4,4,4,4,3,4,4,4,3,4,3,5,1,2,1,3,3,3,3,3,2,6,2,6,2,3,2,3,5,5,5,5,1,2,1,2,3,4,4,4,4,5,6,6,4,4,4,4,33.6,44.8,63,34.8,48.3,70.1,22.5,43.4,109.5,29.3,39.2,60.2,43.5,74.1,103.9,35.8,50.8,69.4,38.6,56,76.7,20.1,50.2,110,29.9,48.6,80.5,37.4,65.7,94.6,35.8,50.8,69.4,38.6,56,76.7,20.1,50.2,110,29.9,48.6,80.5,37.4,65.7,94.6,34.9,49.3,73.5,34.8,48.3,70.1,22.5,43.4,109.5,29.3,39.2,60.2,43.5,74.1,103.9,39.3,58.9,79.1,38.6,56,76.7,20.1,50.2,110,29.9,48.6,80.5,37.4,65.7,94.6,39.3,58.9,79.1,38.6,56,76.7,20.1,50.2,110,29.9,48.6,80.5,37.4,65.7,94.6,33.1,45,64.8,34.5,49.4,73.3,34.7,50.9,70.9,37.9,57.2,79.5,34.7,50.9,70.9,37.9,57.2,79.5,34.6,51.1,76.9,34.5,49.4,73.3,38.9,61.1,81.3,37.9,57.2,79.5,38.9,61.1,81.3,37.9,57.2,79.5,
WLH 046,M,1,60,5,45.6,10.4,5,45.6,10.4,3,3,2,2,3,1,1,1,3,2,2,2,2,1,1,1,15,45.2,12.6,14,45.2,12.6,9,51.9,12.5,7,45.5,8.9,8,60,,8,60,,5,5,5,5,3,3,1,2,2,2,16,66.71,11.88,17,72.25,12.73,3,3,4,4,2,3,3,4,4,4,2,2,2,2,2,3,2,3,3,4,4,4,3,5,3,5,4,5,4,5,2,2,2,2,4,4,3,4,2,3,2,3,1,1,1,1,4,6,4,6,3,4,2,3,3,4,4,4,7,7,6,7,4,5,4,4,41.6,63.7,87.9,50.6,78.4,106.9,27.2,73.3,110,43.2,85.2,110,35,73.5,110,44.4,63.6,85.4,51.1,74.6,100.9,29.1,75.7,110,47.9,85.7,110,33.1,64.9,102.5,44.4,63.6,85.4,51.1,74.6,100.9,29.1,75.7,110,47.9,85.7,110,33.1,64.9,102.5,54.6,77,90.8,50.6,78.4,106.9,27.2,73.3,110,43.2,85.2,110,35,73.5,110,54.3,75.3,89.7,51.1,74.6,100.9,29.1,75.7,110,47.9,85.7,110,33.1,64.9,102.5,54.3,75.3,89.7,51.1,74.6,100.9,29.1,75.7,110,47.9,85.7,110,33.1,64.9,102.5,39.7,62.3,88.1,49,79,108.9,41.8,61.9,85.2,49,74.4,102.6,41.8,61.9,85.2,49,74.4,102.6,53.6,77.2,91,49,79,108.9,52.7,75.3,89.9,49,74.4,102.6,52.7,75.3,89.9,49,74.4,102.6,
WLH 047,F,2,46,6,60,12.4,6,60,12.4,1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,8,39.4,9.1,8,39.4,9.1,0,,,0,,,5,40,44,6,45,49,4,4,4,5,2,3,3,1,1,1,14,59.94,12.95,14,59.94,12.95,2,2,2,2,2,3,1,2,1,2,2,3,2,2,2,2,2,3,4,4,4,4,3,4,3,4,3,4,3,4,1,1,1,2,2,3,4,4,3,3,1,3,1,1,1,1,5,6,5,5,2,3,3,3,4,4,4,4,7,7,7,7,4,4,4,4,31.2,40.5,55.6,32,42.5,60.1,15,19.4,34.1,44.1,80.2,110,50.1,81.9,110,36.5,52,70.9,39.6,57.6,78.5,15,20.1,42.8,46.5,80.5,110,48.8,77,106.6,36.5,52,70.9,39.6,57.6,78.5,15,20.1,42.8,46.5,80.5,110,48.8,77,106.6,31.9,42.5,61.8,32,42.5,60.1,15,19.4,34.1,44.1,80.2,110,50.1,81.9,110,40.6,61,80.4,39.6,57.6,78.5,15,20.1,42.8,46.5,80.5,110,48.8,77,106.6,40.6,61,80.4,39.6,57.6,78.5,15,20.1,42.8,46.5,80.5,110,48.8,77,106.6,47.3,69.6,90.6,57.4,81.2,105.5,48.6,68.6,88.4,56.6,78.4,101.1,48.6,68.6,88.4,56.6,78.4,101.1,59.8,78.4,91.1,57.4,81.2,105.5,59.1,77.3,90.2,56.6,78.4,101.1,59.1,77.3,90.2,56.6,78.4,101.1,
WLH 048,M,1,50,6,61.2,12.2,6,61.2,12.2,0,0,1,3,2,0,0,0,1,1,1,1,0,0,0,0,7,39.4,9.1,7,39.4,9.1,2,36.2,6.2,2,36.2,6.2,8,60,,7,50,59,5,5,5,5,3,3,2,3,2,2,17,72.25,12.73,18,72.25,12.73,2,2,5,5,1,1,3,4,2,2,2,2,2,3,3,3,3,3,4,5,4,4,4,5,5,5,4,5,5,5,2,2,2,2,2,3,2,4,3,5,3,5,3,3,3,3,4,6,4,6,3,3,3,3,4,4,4,4,6,7,7,7,3,4,3,4,34.4,48,68.5,36.5,53.8,77.9,15,21,38.1,42.1,85.2,110,67,99.7,110,42.2,61.8,82.6,48.7,71.1,94.5,15,18.3,51.7,45.4,85.5,110,61.5,91.6,110,42.2,61.8,82.6,48.7,71.1,94.5,15,18.3,51.7,45.4,85.5,110,61.5,91.6,110,36.9,57.2,80.6,36.5,53.8,77.9,15,21,38.1,42.1,85.2,110,67,99.7,110,52,73.4,88.2,48.7,71.1,94.5,15,18.3,51.7,45.4,85.5,110,61.5,91.6,110,52,73.4,88.2,48.7,71.1,94.5,15,18.3,51.7,45.4,85.5,110,61.5,91.6,110,55.4,77.9,100,68.4,94.2,110,54,75.6,97,65.2,89.5,110,54,75.6,97,65.2,89.5,110,66.2,82.3,93.6,68.4,94.2,110,64.8,81.3,92.9,65.2,89.5,110,64.8,81.3,92.9,65.2,89.5,110,
WLH 049,M,1,56,5,,,6,61.2,12.2,2,2,2,3,3,2,1,1,3,3,3,2,1,0,2,2,16,48.8,10.5,16,48.8,10.5,10,51.9,12.5,8,45.5,8.9,7,50,59,7,50,59,4,4,5,5,3,3,2,2,2,2,16,66.71,11.88,16,66.71,11.88,4,4,4,4,1,3,3,3,2,3,2,2,2,2,2,2,2,2,4,4,4,5,4,4,4,5,5,5,5,5,2,2,1,2,4,4,4,4,2,3,2,3,2,3,2,3,5,5,5,6,2,3,2,3,4,4,4,4,5,6,7,7,4,4,4,4,44,64.7,85.4,51.7,74.7,98.2,22.8,47.5,110,41.4,73.3,104.9,48,84.9,110,44.1,63,82.8,50.3,71.5,93.9,20.9,56,110,43.8,73.8,105.1,40.4,73.3,110,44.1,63,82.8,50.3,71.5,93.9,20.9,56,110,43.8,73.8,105.1,40.4,73.3,110,55.1,75.3,89.3,51.7,74.7,98.2,22.8,47.5,110,41.4,73.3,104.9,48,84.9,110,53.4,73.4,88,50.3,71.5,93.9,20.9,56,110,43.8,73.8,105.1,40.4,73.3,110,53.4,73.4,88,50.3,71.5,93.9,20.9,56,110,43.8,73.8,105.1,40.4,73.3,110,44.8,66.6,87.9,53.9,77.7,102.4,43.7,63.9,84.6,51,73.6,97.2,43.7,63.9,84.6,51,73.6,97.2,57.1,76.9,90.3,53.9,77.7,102.4,54.4,74.7,89,51,73.6,97.2,54.4,74.7,89,51,73.6,97.2,
WLH 050,M,1,51,6,61.2,12.2,5,45.6,10.4,1,1,3,2,2,1,1,0,2,2,3,3,1,2,0,0,12,45.2,12.6,11,39.4,9.1,7,45.5,8.9,7,45.5,8.9,7,50,59,6,45,49,4,5,5,5,3,3,1,1,2,2,15,66.71,11.88,16,66.71,11.88,3,4,4,4,1,2,4,4,3,4,3,3,2,3,3,3,2,3,4,4,4,5,3,5,3,4,4,4,4,5,1,2,1,1,2,4,2,3,2,2,2,3,1,1,1,1,4,4,4,4,3,3,2,3,3,4,4,4,6,7,6,6,4,4,4,4,38.5,55.5,78.4,42.6,65.5,92.2,23.6,49.8,110,33.2,52.3,93.5,45.9,82.7,110,37.1,52.5,72.2,40.2,58.5,81.8,21.7,53.7,110,34.1,58.5,95.6,32.5,60.9,97.5,37.1,52.5,72.2,40.2,58.5,81.8,21.7,53.7,110,34.1,58.5,95.6,32.5,60.9,97.5,45.1,70.3,87.4,42.6,65.5,92.2,23.6,49.8,110,33.2,52.3,93.5,45.9,82.7,110,41.3,62.6,82.8,40.2,58.5,81.8,21.7,53.7,110,34.1,58.5,95.6,32.5,60.9,97.5,41.3,62.6,82.8,40.2,58.5,81.8,21.7,53.7,110,34.1,58.5,95.6,32.5,60.9,97.5,38.1,56.5,80.8,43.2,68.8,96.8,35.9,52.2,73.7,39.3,59.7,85.3,35.9,52.2,73.7,39.3,59.7,85.3,46.6,72.6,88.7,43.2,68.8,96.8,40.8,64.9,84.8,39.3,59.7,85.3,40.8,64.9,84.8,39.3,59.7,85.3,
WLH 051,M,1,49,5,45.6,10.4,5,45.6,10.4,1,1,3,2,1,1,1,0,3,2,3,3,1,1,2,3,12,45.2,12.6,10,39.4,9.1,10,51.9,12.5,9,51.9,12.5,8,60,,8,60,,5,5,5,5,3,3,2,2,2,2,17,72.25,12.73,17,72.25,12.73,4,5,4,5,3,4,4,4,4,4,3,3,2,3,3,3,3,3,4,4,4,5,4,5,4,5,4,5,3,5,1,2,1,2,6,6,6,6,2,3,2,3,2,3,2,3,5,5,5,5,2,2,2,3,4,4,4,4,6,6,6,6,4,4,4,4,46.8,69.6,93,58,84.9,110,40.2,110,110,32.7,57.8,96.1,69.8,110,110,44.8,64.9,86.8,52.3,76.2,103.3,31.3,84.7,110,33.3,61,96.9,53.8,100.2,110,44.8,64.9,86.8,52.3,76.2,103.3,31.3,84.7,110,33.3,61,96.9,53.8,100.2,110,60,79.3,92,58,84.9,110,40.2,110,110,32.7,57.8,96.1,69.8,110,110,55.6,76.1,90.2,52.3,76.2,103.3,31.3,84.7,110,33.3,61,96.9,53.8,100.2,110,55.6,76.1,90.2,52.3,76.2,103.3,31.3,84.7,110,33.3,61,96.9,53.8,100.2,110,41.7,65.2,89.9,52.5,81.2,110,40.9,62.1,85.6,48.9,74.9,103.9,40.9,62.1,85.6,48.9,74.9,103.9,56.2,77.9,91.4,52.5,81.2,110,52.8,75.5,90.1,48.9,74.9,103.9,52.8,75.5,90.1,48.9,74.9,103.9,
WLH 054,M,1,77,5,45.6,10.4,5,45.6,10.4,0,0,1,1,1,1,1,1,2,2,2,2,0,1,1,1,7,39.4,9.1,7,39.4,9.1,6,43.4,10.7,7,45.5,8.9,7,50,59,8,60,,5,5,5,5,3,3,2,2,2,3,17,72.25,12.73,18,72.25,12.73,3,4,2,3,2,3,3,3,2,3,2,3,2,3,2,3,2,3,4,4,4,4,4,5,4,5,4,5,4,5,2,2,1,1,4,5,4,5,2,2,2,5,2,2,2,2,3,4,3,4,3,3,3,3,4,4,3,4,7,7,7,7,5,5,4,5,43,65.1,87.9,52.1,78,105.2,21.8,43.9,110,54.8,98,110,39.9,73.5,110,43.6,63.2,84.5,50.4,73.5,98,16.7,47,109.9,56.6,98.1,110,35.7,66.7,100,43.6,63.2,84.5,50.4,73.5,98,16.7,47,109.9,56.6,98.1,110,35.7,66.7,100,55.8,76.9,90.6,52.1,78,105.2,21.8,43.9,110,54.8,98,110,39.9,73.5,110,53.8,74.7,89.2,50.4,73.5,98,16.7,47,109.9,56.6,98.1,110,35.7,66.7,100,53.8,74.7,89.2,50.4,73.5,98,16.7,47,109.9,56.6,98.1,110,35.7,66.7,100,44.5,68.3,91.8,56.1,83.3,110,44.6,66.1,88.4,53.6,78.5,105.2,44.6,66.1,88.4,53.6,78.5,105.2,58.8,78.8,91.7,56.1,83.3,110,56.8,77.1,90.6,53.6,78.5,105.2,56.8,77.1,90.6,53.6,78.5,105.2,
WLH 055,M,1,58,5,45.6,10.4,6,61.2,12.2,0,0,1,3,1,1,1,1,2,2,2,2,1,1,1,1,9,39.4,9.1,9,39.4,9.1,7,45.5,8.9,7,45.5,8.9,8,60,,8,60,,5,5,5,5,2,2,1,1,2,3,15,66.71,11.88,16,66.71,11.88,4,5,4,4,1,1,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,4,5,5,5,2,2,2,2,3,5,4,5,4,4,5,5,2,3,3,3,4,4,4,6,2,3,3,4,4,4,4,4,6,7,6,7,4,4,4,4,52.8,76.5,100.5,67.5,96.4,110,21.5,39.4,92.6,31.9,54.2,110,88.9,110,110,53.8,74.5,96.7,64.2,89.7,110,18,45.1,99.1,32.1,60.1,110,82.2,110,110,53.8,74.5,96.7,64.2,89.7,110,18,45.1,99.1,32.1,60.1,110,82.2,110,110,64.9,82.1,93.7,67.5,96.4,110,21.5,39.4,92.6,31.9,54.2,110,88.9,110,110,64,81,92.8,64.2,89.7,110,18,45.1,99.1,32.1,60.1,110,82.2,110,110,64,81,92.8,64.2,89.7,110,18,45.1,99.1,32.1,60.1,110,82.2,110,110,58.9,83.8,110,79,110,110,57.7,80,103.5,72.2,101.3,110,57.7,80,103.5,72.2,101.3,110,68.7,84.4,110,79,110,110,67.4,83.2,94.2,72.2,101.3,110,67.4,83.2,94.2,72.2,101.3,110,
WLH 060,F,2,45,5,48.1,14.6,5,48.1,14.6,1,1,1,2,1,1,1,1,3,3,3,2,2,1,1,1,10,39.4,9.1,10,39.4,9.1,10,51.9,12.5,8,45.5,8.9,6,45,49,7,50,59,4,5,5,5,3,3,1,2,2,2,15,66.71,11.88,17,72.25,12.73,3,5,3,3,2,2,4,4,2,2,2,2,2,2,2,2,2,3,4,4,4,4,3,3,4,4,3,4,3,5,2,2,2,2,3,3,2,2,4,4,4,4,1,1,1,1,4,5,4,4,2,3,2,3, ,  , , ,7,7,7,7,4,4,4,4,35.3,50.4,72.1,38,57.9,82.6,22.1,40.9,95.9,34.7,70.7,110,32.4,59.4,92.4,34.8,49.8,68.4,37.5,54.9,75.8,17.7,42.7,88.3,36.3,71.7,110,29.6,52.5,80.7,34.8,49.8,68.4,37.5,54.9,75.8,17.7,42.7,88.3,36.3,71.7,110,29.6,52.5,80.7,39,63.1,83.4,38,57.9,82.6,22.1,40.9,95.9,34.7,70.7,110,32.4,59.4,92.4,38.1,57.5,78.4,37.5,54.9,75.8,17.7,42.7,88.3,36.3,71.7,110,29.6,52.5,80.7,38.1,57.5,78.4,37.5,54.9,75.8,17.7,42.7,88.3,36.3,71.7,110,29.6,52.5,80.7,35.5,53.2,76.7,39.6,63.7,89.2,34.7,51.9,72.5,38.5,58.9,82,34.7,51.9,72.5,38.5,58.9,82,42,69,86.4,39.6,63.7,89.2,39.8,63.3,82.9,38.5,58.9,82,39.8,63.3,82.9,38.5,58.9,82,
WLH 062,M,1,41,5,45.6,10.4,5,45.6,10.4,2,1,2,3,3,2,1,1,2,2,1,2,1,0,0,0,15,45.2,12.6,14,45.2,12.6,5,41.1,10,5,41.1,10,8,60,,8,60,,4,4,5,5,3,3,2,2,2,1,16,66.71,11.88,15,66.71,11.88,4,4,4,4,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,3,5,3,5,3,4,4,4,1,1,1,1,2,3,2,3,2,2,2,2,1,2,1,2,5,5,5,5,2,3,2,2,3,4,3,4,4,5,4,7,4,5,4,5,32.6,43.8,63,33.8,47.4,71.8,25.2,56.9,110,28.4,38.4,59.4,39.6,76.1,110,33.4,48,68.4,35.8,53.6,78.2,25.4,62.8,110,28.9,45.7,83.8,28.7,59.5,93.9,33.4,48,68.4,35.8,53.6,78.2,25.4,62.8,110,28.9,45.7,83.8,28.7,59.5,93.9,33.8,48.3,76.2,33.8,47.4,71.8,25.2,56.9,110,28.4,38.4,59.4,39.6,76.1,110,36.2,56.8,81,35.8,53.6,78.2,25.4,62.8,110,28.9,45.7,83.8,28.7,59.5,93.9,36.2,56.8,81,35.8,53.6,78.2,25.4,62.8,110,28.9,45.7,83.8,28.7,59.5,93.9,31.3,42.3,62.1,32.4,45.8,72.2,31,45.2,67.1,33.1,51.2,78.6,31,45.2,67.1,33.1,51.2,78.6,32.4,46.4,77,32.4,45.8,72.2,33.2,54.4,81.7,33.1,51.2,78.6,33.2,54.4,81.7,33.1,51.2,78.6,
WLH 064,M,1,65,5,45.6,10.4,5,45.6,10.4,1,1,1,2,2,1,0,0,2,2,3,2,1,1,1,1,9,39.4,9.1,9,39.4,9.1,7,45.5,8.9,6,43.4,10.7,5,40,44,7,50,59,4,4,4,4,3,3,1,2,3,3,15,66.71,11.88,16,66.71,11.88,4,4,2,3,1,2,3,3,2,3,2,3,2,3,2,3,3,3,3,4,4,5,3,3,3,3,3,4,3,5,1,1,1,2,4,4,4,4,2,2,2,2,2,2,1,2,4,4,5,5,1,2,2,2,3,4,3,4,6,7,5,7,4,4,4,4,34,47.8,69.9,36.1,54.6,82.1,20.5,37.8,89.3,31.5,50.5,99.1,35.5,68.9,110,33.7,48.8,69.1,36.3,54.7,78.5,15,40.3,89.9,31.4,56.3,101,32,61.8,96,33.7,48.8,69.1,36.3,54.7,78.5,15,40.3,89.9,31.4,56.3,101,32,61.8,96,36.6,59.6,83.6,36.1,54.6,82.1,20.5,37.8,89.3,31.5,50.5,99.1,35.5,68.9,110,36.9,58.2,81,36.3,54.7,78.5,15,40.3,89.9,31.4,56.3,101,32,61.8,96,36.9,58.2,81,36.3,54.7,78.5,15,40.3,89.9,31.4,56.3,101,32,61.8,96,34.4,50.7,75.8,37.7,61.7,92.8,33.8,51.1,73.8,37.5,59.6,86.5,33.8,51.1,73.8,37.5,59.6,86.5,39.6,68.9,87.6,37.7,61.7,92.8,39.1,65.5,85.4,37.5,59.6,86.5,39.1,65.5,85.4,37.5,59.6,86.5,
WLH 066,M,1,29,4,35.2,9.4,4,35.2,9.4,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,4,34.7,7.8,4,34.7,7.8,2,36.2,6.2,1,32,8.3,4,35,39,4,35,39,3,3,4,4,3,3,1,1,2,2,13,59.94,12.95,13,59.94,12.95,3,3,2,3,2,2,4,4,2,3,2,3,1,3,2,2,2,3,4,4,4,4,2,3,2,3,2,3,2,3,,,,,4,4,4,4,2,3,2,2,1,1,1,2,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,4,2,3,2,3,26.5,33.8,44.2,26.9,34.6,45.9,21.3,40.4,97.3,23.3,30.7,42.2,27,55.8,95,26,36,51,26.8,37.9,54.7,15.3,41.7,88.9,22.3,32.3,53.3,25.2,48.1,80.6,26,36,51,26.8,37.9,54.7,15.3,41.7,88.9,22.3,32.3,53.3,25.2,48.1,80.6,26.8,34.4,45.9,26.9,34.6,45.9,21.3,40.4,97.3,23.3,30.7,42.2,27,55.8,95,26.7,37.7,55.4,26.8,37.9,54.7,15.3,41.7,88.9,22.3,32.3,53.3,25.2,48.1,80.6,26.7,37.7,55.4,26.8,37.9,54.7,15.3,41.7,88.9,22.3,32.3,53.3,25.2,48.1,80.6,25.1,32.8,43.9,25.6,33.7,45.7,25,35,51.3,25.8,37.1,55.8,25,35,51.3,25.8,37.1,55.8,25.5,33.5,45.6,25.6,33.7,45.7,25.6,36.8,56.7,25.8,37.1,55.8,25.6,36.8,56.7,25.8,37.1,55.8,
WLH 067,M,1,56,5,45.6,10.4,5,45.6,10.4,1,0,1,1,1,0,0,0,2,2,2,2,0,0,1,1,6,34.7,7.8,5,34.7,7.8,5,41.1,10,5,41.1,10,7,50,59,7,50,59,4,4,5,5,3,3,3,2,2,1,17,72.25,12.73,15,66.71,11.88,3,4,3,3,1,1,3,3,2,3,3,3,3,3,2,3,3,3,4,4,4,5,3,3,3,5,3,4,3,4,1,2,2,3,2,2,2,2,2,2,2,3,1,1,1,1,4,4,4,4,3,3,3,3,4,4,4,4,5,6,6,6,3,4,4,4,34.3,47.7,68.5,36.3,53.6,78.2,20.6,36.6,79.9,31.4,49.4,84.3,39.4,78.9,110,32.2,45.1,63,33.9,49,69.4,15,38.4,80.8,31.2,54,85.7,27.3,51.6,86.8,32.2,45.1,63,33.9,49,69.4,15,38.4,80.8,31.2,54,85.7,27.3,51.6,86.8,36.6,57.3,80.8,36.3,53.6,78.2,20.6,36.6,79.9,31.4,49.4,84.3,39.4,78.9,110,33.9,50,72.5,33.9,49,69.4,15,38.4,80.8,31.2,54,85.7,27.3,51.6,86.8,33.9,50,72.5,33.9,49,69.4,15,38.4,80.8,31.2,54,85.7,27.3,51.6,86.8,35.1,51.7,75.1,38.6,61.6,87.7,32.2,47.1,67.4,34.6,52.8,76.2,32.2,47.1,67.4,34.6,52.8,76.2,40.4,67.4,85.8,38.6,61.6,87.7,34.9,55.7,79.2,34.6,52.8,76.2,34.9,55.7,79.2,34.6,52.8,76.2,
WLH 070,M,1,48,6,61.2,12.2,6,61.2,12.2,0,0,1,3,1,1,0,0,1,1,0,0,0,0,0,0,7,39.4,9.1,7,39.4,9.1,1,32,8.3,1,32,8.3,5,40,44,5,40,44,3,4,5,5,3,3,1,1,2,2,14,59.94,12.95,15,66.71,11.88,3,4,4,4,1,1,3,3,2,2,2,2,2,3,2,2,2,3,3,4,4,4,3,3,4,4,2,3,3,3,2,2,2,2,2,2,3,5,1,1,1,2,2,2,1,2,4,4,6,6,3,3,3,3,4,4,4,4,7,7,6,7,4,5,4,5,34.6,46.9,66.1,36.2,51.5,74.2,20.1,35.5,73.6,50.6,92.4,110,24.4,43.4,72.1,33.9,46.9,63.6,35.7,50.4,69.2,15,38.1,79.4,53.2,92.7,110,22.7,38,61.7,33.9,46.9,63.6,35.7,50.4,69.2,15,38.1,79.4,53.2,92.7,110,22.7,38,61.7,36.4,53.7,77.4,36.2,51.5,74.2,20.1,35.5,73.6,50.6,92.4,110,24.4,43.4,72.1,35.8,51.6,71.9,35.7,50.4,69.2,15,38.1,79.4,53.2,92.7,110,22.7,38,61.7,35.8,51.6,71.9,35.7,50.4,69.2,15,38.1,79.4,53.2,92.7,110,22.7,38,61.7,35.6,51.1,73.1,38.5,59.2,83.8,34.3,49.1,67.8,36.8,54.1,75.1,34.3,49.1,67.8,36.8,54.1,75.1,39.8,64.5,84,38.5,59.2,83.8,37.3,56.7,77.9,36.8,54.1,75.1,37.3,56.7,77.9,36.8,54.1,75.1,
